ID,state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,PS_ID,Can_ID,abbreviation,PCN_ID
14NST_UPA400_FE92BSCP,Uttar Pradesh,Akbarpur,NARENDRA SINGH TOMAR,M,45,GEN,BSCP,FLUTE,2754,0,2754,1768635,FE92,NST,UP,A400
14JLNY_UPA400_AH8IND,Uttar Pradesh,Akbarpur,JANGITE LAKSHMI NARASIMHA YADAV,M,47,GEN,IND,Almirah,1853,0,1853,1768635,AH8,JLNY,UP,A400
14K_UPA400_KE24IND,Uttar Pradesh,Akbarpur,KUMAR,M,31,SC,IND,Kite,2259,0,2259,1768635,KE24,K,UP,A400
14AD_UPA400_CS12IND,Uttar Pradesh,Akbarpur,ARTI DEVI,F,32,SC,IND,Chappals,5432,0,5432,1768635,CS12,AD,UP,A400
14SDV_UPA400_BT58IND,Uttar Pradesh,Akbarpur,SHRUTI DEVI VYRICHERLA,F,42,GEN,IND,BUCKET,5331,0,5331,1768635,BT58,SDV,UP,A400
14KRMN_UPA400_GR7IND,Uttar Pradesh,Akbarpur,KINJARAPU RAM MOHAN NAIDU,M,63,SC,IND,Gas Cylinder,3403,0,3403,1768635,GR7,KRMN,UP,A400
14AKS_UPA400_BD56IND,Uttar Pradesh,Akbarpur,AJAY KUMAR SHARMA,M,43,GEN,IND,Black Board,4285,0,4285,1768635,BD56,AKS,UP,A400
14NotA_UPA400_NA9NOTA,Uttar Pradesh,Akbarpur,None of the Above,NULL,NULL,,NOTA,NOTA,3941,7,3948,1768635,NA9,NotA,UP,A400
14GA_UPJ401_BE3SP,Uttar Pradesh,Jalaun,GHANSHAYAM ANURAGI,M,41,SC,SP,Bicycle,180856,65,180921,1887189,BE3,GA,UP,J401
14BK_UPJ401_ET4BSP,Uttar Pradesh,Jalaun,BRIJLAL KHABRI,M,51,SC,BSP,Elephant,261360,69,261429,1887189,ET4,BK,UP,J401
14BPSV_UPJ401_LS19BJP,Uttar Pradesh,Jalaun,BHANU PRATAP SINGH VERMA,M,55,SC,BJP,Lotus,548457,174,548631,1887189,LS19,BPSV,UP,J401
14CKJ_UPJ401_HD2INC,Uttar Pradesh,Jalaun,CHAUDHARI KIRTIBHAI JESHANGBHAI,M,47,SC,INC,Hand,82896,7,82903,1887189,HD2,CKJ,UP,J401
14G_UPJ401_GI60ALHP,Uttar Pradesh,Jalaun,GUNASINGH,M,33,SC,ALHP,Green Chilli,2525,0,2525,1887189,GI60,G,UP,J401
14WBJ_UPJ401_FE92BSCP,Uttar Pradesh,Jalaun,WAKCHAURE BHAUSAHEB JAYRAM,M,65,SC,BSCP,FLUTE,2047,0,2047,1887189,FE92,WBJ,UP,J401
14DA_UPJ401_BM26AAAP,Uttar Pradesh,Jalaun,DALCHANDRA ANURAGI,M,64,SC,AAAP,Broom,3335,2,3337,1887189,BM26,DA,UP,J401
14MK_UPJ401_SL97BRPP,Uttar Pradesh,Jalaun,MANOJ KUMAR,M,38,SC,BRPP,Stool,4561,0,4561,1887189,SL97,MK,UP,J401
14R_UPJ401_CN16PECP,Uttar Pradesh,Jalaun,RAJKUMAR,M,48,SC,PECP,Ceiling Fan,2816,0,2816,1887189,CN16,R,UP,J401
14RN_UPJ401_CT21BMUP,Uttar Pradesh,Jalaun,RAM NARAYAN,M,59,SC,BMUP,Cot,4942,2,4944,1887189,CT21,RN,UP,J401
14R_UPJ401_FS85CPI(ML)(L),Uttar Pradesh,Jalaun,RAMSINGH,M,46,SC,CPI(ML)(L),Flag with Three Stars,4761,0,4761,1887189,FS85,R,UP,J401
14NotA_UPJ401_NA9NOTA,Uttar Pradesh,Jalaun,None of the Above,NULL,NULL,,NOTA,NOTA,10290,1,10291,1887189,NA9,NotA,UP,J401
14PCS_UPJ402_ET4BSP,Uttar Pradesh,Jhansi,PRABHASH CHANDRA SHARMA,F,55,GEN,BSP,Elephant,213728,64,213792,1932052,ET4,PCS,UP,J402
14B_UPJ402_LS19BJP,Uttar Pradesh,Jhansi,BHARAT,F,55,GEN,BJP,Lotus,575683,206,575889,1932052,LS19,B,UP,J402
14DSY_UPJ402_BE3SP,Uttar Pradesh,Jhansi,DANDU SESHU YADAV,M,54,GEN,SP,Bicycle,385360,62,385422,1932052,BE3,DSY,UP,J402
14PKS_UPJ402_HD2INC,Uttar Pradesh,Jhansi,PRADEEP KUMAR SINGH,M,51,GEN,INC,Hand,84062,27,84089,1932052,HD2,PKS,UP,J402
14A_UPJ402_BM26AAAP,Uttar Pradesh,Jhansi,ARCHANA,F,45,GEN,AAAP,Broom,5536,0,5536,1932052,BM26,A,UP,J402
14C_UPJ402_BN34ARWP,Uttar Pradesh,Jhansi,CHINTAMANI,M,65,GEN,ARWP,Batsman,2029,0,2029,1932052,BN34,C,UP,J402
14NK_UPJ402_CT23RrSP,Uttar Pradesh,Jhansi,NARESH KUMAR,M,29,SC,RrSP,Coconut,4215,0,4215,1932052,CT23,NK,UP,J402
14MMSS_UPJ402_CN16PECP,Uttar Pradesh,Jhansi,MOHAMMAD MEHMOOD SYED SHAH,M,44,GEN,PECP,Ceiling Fan,1818,1,1819,1932052,CN16,MMSS,UP,J402
14S_UPJ402_BW33SHS,Uttar Pradesh,Jhansi,SUNIL,M,44,GEN,SHS,Bow & Arrow,2121,0,2121,1932052,BW33,S,UP,J402
14KK_UPJ402_AR36IND,Uttar Pradesh,Jhansi,KULDEEP KUMAR,M,38,GEN,IND,Air Conditioner,2036,0,2036,1932052,AR36,KK,UP,J402
14MR_UPJ402_WE32IND,Uttar Pradesh,Jhansi,MULA RAM,M,49,SC,IND,Whistle,2604,1,2605,1932052,WE32,MR,UP,J402
14CRA_UPJ402_AH8IND,Uttar Pradesh,Jhansi,CHAUDHARY RAIS AHMAD,M,34,GEN,IND,Almirah,2727,0,2727,1932052,AH8,CRA,UP,J402
14PCS_UPJ402_KE24IND,Uttar Pradesh,Jhansi,PRABHASH CHANDRA SHARMA,F,30,GEN,IND,Kite,4522,0,4522,1932052,KE24,PCS,UP,J402
14RK_UPJ402_SW89IND,Uttar Pradesh,Jhansi,RAJENDRA KUMAR,M,34,GEN,IND,Saw,8600,0,8600,1932052,SW89,RK,UP,J402
14K_UPJ402_AW5IND,Uttar Pradesh,Jhansi,KUMAR,M,36,GEN,IND,Auto- Rickshaw,11442,1,11443,1932052,AW5,K,UP,J402
14NotA_UPJ402_NA9NOTA,Uttar Pradesh,Jhansi,None of the Above,NULL,NULL,,NOTA,NOTA,13958,1,13959,1932052,NA9,NotA,UP,J402
14KPSC_UPH139_LS19BJP,Uttar Pradesh,Hamirpur,KUNWAR PUSHPENDRA SINGH CHANDEL,M,40,GEN,BJP,Lotus,453866,18,453884,1737993,LS19,KPSC,UP,H139
14PSLK_UPH139_HD2INC,Uttar Pradesh,Hamirpur,PRITAM SINGH LODHI KISAAN,M,44,GEN,INC,Hand,78229,0,78229,1737993,HD2,PSLK,UP,H139
14RP_UPH139_BE3SP,Uttar Pradesh,Hamirpur,RAMESH PRASAD,M,51,GEN,SP,Bicycle,187095,1,187096,1737993,BE3,RP,UP,H139
14RK_UPH139_ET4BSP,Uttar Pradesh,Hamirpur,RAKESH KUMAR,M,60,GEN,BSP,Elephant,176355,1,176356,1737993,ET4,RK,UP,H139
14K_UPH139_BM26AAAP,Uttar Pradesh,Hamirpur,KUMAR,M,31,GEN,AAAP,Broom,9662,1,9663,1737993,BM26,K,UP,H139
14AK_UPH139_FK108ASP,Uttar Pradesh,Hamirpur,ANIL KUMAR,M,35,SC,ASP,Frock,4860,0,4860,1737993,FK108,AK,UP,H139
14AK_UPH139_FS80AITC,Uttar Pradesh,Hamirpur,AVINASH KUMAR,M,57,GEN,AITC,Flowers and Grass,6297,0,6297,1737993,FS80,AK,UP,H139
14RP_UPH139_WK40EKSP,Uttar Pradesh,Hamirpur,RAMESH PRASAD,M,28,GEN,EKSP,Walking Stick,1756,0,1756,1737993,WK40,RP,UP,H139
14R_UPH139_SS15MBCOI,Uttar Pradesh,Hamirpur,RAMESH,M,37,GEN,MBCOI,Scissors,2981,0,2981,1737993,SS15,R,UP,H139
14R_UPH139_FE92BSCP,Uttar Pradesh,Hamirpur,RAMSAJIVAN,M,52,GEN,BSCP,FLUTE,2955,0,2955,1737993,FE92,R,UP,H139
14K_UPH139_AW5RKSP,Uttar Pradesh,Hamirpur,KUMAR,M,36,GEN,RKSP,Auto- Rickshaw,5749,0,5749,1737993,AW5,K,UP,H139
14SYN_UPH139_GR45BC,Uttar Pradesh,Hamirpur,SHRIPAD YESSO NAIK,M,51,GEN,BC,Glass Tumbler,3435,0,3435,1737993,GR45,SYN,UP,H139
14KKS_UPH139_KE24IND,Uttar Pradesh,Hamirpur,KIRAN KUMAR. S.K,F,34,GEN,IND,Kite,4079,0,4079,1737993,KE24,KKS,UP,H139
14K_UPH139_RR126IND,Uttar Pradesh,Hamirpur,KUMAR,M,28,GEN,IND,Razor,4314,0,4314,1737993,RR126,K,UP,H139
14V_UPH139_CT21IND,Uttar Pradesh,Hamirpur,VIMLESH,F,42,GEN,IND,Cot,23137,0,23137,1737993,CT21,V,UP,H139
14NotA_UPH139_NA9NOTA,Uttar Pradesh,Hamirpur,None of the Above,NULL,NULL,,NOTA,NOTA,10449,0,10449,1737993,NA9,NotA,UP,H139
14R_UPB403_BE3SP,Uttar Pradesh,Banda,RAJKUMAR,M,54,GEN,SP,Bicycle,189714,16,189730,1601855,BE3,R,UP,B403
14HPM_UPB403_LS19BJP,Uttar Pradesh,Banda,HANOMAN PRASAD MISHRA,M,60,GEN,BJP,Lotus,342008,58,342066,1601855,LS19,HPM,UP,B403
14RKG_UPB403_EE59CPI,Uttar Pradesh,Banda,RAMCHANDRA KRISHNA GAONKAR,M,52,GEN,CPI,Ears of Corn And Sickle,15156,0,15156,1601855,EE59,RKG,UP,B403
14K_UPB403_HD2INC,Uttar Pradesh,Banda,KUMAR,M,58,GEN,INC,Hand,36647,3,36650,1601855,HD2,K,UP,B403
14RSP_UPB403_ET4BSP,Uttar Pradesh,Banda,R.K. SINGH PATEL,M,54,GEN,BSP,Elephant,226264,14,226278,1601855,ET4,RSP,UP,B403
14ASM_UPB403_BM26AAAP,Uttar Pradesh,Banda,AMAR SINGH MAHAUR,M,56,GEN,AAAP,Broom,6438,1,6439,1601855,BM26,ASM,UP,B403
14RPAPY_UPB403_AW78JD(U),Uttar Pradesh,Banda,RAJKISHORE PRASAD ALIAS PAPPU YADAV,M,31,GEN,JD(U),Arrow,2436,0,2436,1601855,AW78,RPAPY,UP,B403
14RPAPY_UPB403_DP77BKSL,Uttar Pradesh,Banda,RAJKISHORE PRASAD ALIAS PAPPU YADAV,M,29,GEN,BKSL,Diesel Pump,2605,0,2605,1601855,DP77,RPAPY,UP,B403
14BNTABT_UPB403_CT21BMUP,Uttar Pradesh,Banda,BIPIN NATH TIWARI ALIAS BIPIN TIWARI,M,60,SC,BMUP,Cot,4755,0,4755,1601855,CT21,BNTABT,UP,B403
14MS_UPB403_CN16PECP,Uttar Pradesh,Banda,MO. SAGEER,M,46,GEN,PECP,Ceiling Fan,3201,0,3201,1601855,CN16,MS,UP,B403
14DSC_UPB403_FE92BSCP,Uttar Pradesh,Banda,DURGESH SINGH CHAUHAN,F,44,GEN,BSCP,FLUTE,2931,0,2931,1601855,FE92,DSC,UP,B403
14K_UPB403_SE11IND,Uttar Pradesh,Banda,KUMAR,M,64,GEN,IND,Sewing Machine,5115,0,5115,1601855,SE11,K,UP,B403
14KJSPR_UPB403_BN29IND,Uttar Pradesh,Banda,KOTLA JAYA SURYA PRAKASH REDDY,M,57,GEN,IND,Balloon,7140,0,7140,1601855,BN29,KJSPR,UP,B403
14NotA_UPB403_NA9NOTA,Uttar Pradesh,Banda,None of the Above,NULL,NULL,,NOTA,NOTA,13823,1,13824,1601855,NA9,NotA,UP,B403
14A_UPF404_ET4BSP,Uttar Pradesh,Fatehpur,AFZAL,M,25,GEN,BSP,Elephant,298524,264,298788,1804753,ET4,A,UP,F404
14UK_UPF404_HD2INC,Uttar Pradesh,Fatehpur,USHA KOTTARAKKARA,F,44,GEN,INC,Hand,46550,38,46588,1804753,HD2,UK,UP,F404
14NJ_UPF404_LS19BJP,Uttar Pradesh,Fatehpur,NIRANJAN JYOTI,F,47,GEN,BJP,Lotus,485360,634,485994,1804753,LS19,NJ,UP,F404
14RS_UPF404_BE3SP,Uttar Pradesh,Fatehpur,RAKESH SACHAN,M,58,GEN,SP,Bicycle,179590,134,179724,1804753,BE3,RS,UP,F404
14AKP_UPF404_SS15SARP,Uttar Pradesh,Fatehpur,ASHOK KUMAR PASWAN,M,52,GEN,SARP,Scissors,3027,2,3029,1804753,SS15,AKP,UP,F404
14ZA_UPF404_BM26AAAP,Uttar Pradesh,Fatehpur,ZAINUL ABDIN,M,52,GEN,AAAP,Broom,2443,11,2454,1804753,BM26,ZA,UP,F404
14J_UPF404_TE57NBDP,Uttar Pradesh,Fatehpur,JAVED,M,56,GEN,NBDP,Table,1656,1,1657,1804753,TE57,J,UP,F404
14LMTBS_UPF404_FS80AITC,Uttar Pradesh,Fatehpur,LAL MANI TRIPATHI (BHAI SAHAB),M,55,GEN,AITC,Flowers and Grass,7576,2,7578,1804753,FS80,LMTBS,UP,F404
14RS_UPF404_CT21BMUP,Uttar Pradesh,Fatehpur,RAMLOCHAN SEN,M,66,GEN,BMUP,Cot,2171,2,2173,1804753,CT21,RS,UP,F404
14SD_UPF404_SW89PMSP,Uttar Pradesh,Fatehpur,SUSHMA DEVI,F,55,GEN,PMSP,Saw,1345,0,1345,1804753,SW89,SD,UP,F404
14AK_UPF404_SE11IND,Uttar Pradesh,Fatehpur,ARVIND KUMAR,M,51,GEN,IND,Sewing Machine,1966,1,1967,1804753,SE11,AK,UP,F404
14BS_UPF404_HL90IND,Uttar Pradesh,Fatehpur,BHAN SINGH,M,54,GEN,IND,HOCKEY & BALL,2498,0,2498,1804753,HL90,BS,UP,F404
14RK_UPF404_KE24IND,Uttar Pradesh,Fatehpur,RANJANA KAKKAR,F,55,GEN,IND,Kite,5448,0,5448,1804753,KE24,RK,UP,F404
14S_UPF404_AW5IND,Uttar Pradesh,Fatehpur,SRIDEVI,F,53,GEN,IND,Auto- Rickshaw,5838,0,5838,1804753,AW5,S,UP,F404
14NotA_UPF404_NA9NOTA,Uttar Pradesh,Fatehpur,None of the Above,NULL,NULL,,NOTA,NOTA,11603,4,11607,1804753,NA9,NotA,UP,F404
14MK_UPK405_HD2INC,Uttar Pradesh,Kaushambi,MAHENDRA KUMAR,M,39,SC,INC,Hand,31881,24,31905,1738509,HD2,MK,UP,K405
14VKS_UPK405_LS19BJP,Uttar Pradesh,Kaushambi,VINOD KUMAR SONKAR,M,44,SC,BJP,Lotus,331480,244,331724,1738509,LS19,VKS,UP,K405
14SK_UPK405_BE3SP,Uttar Pradesh,Kaushambi,SHAILENDRA KUMAR,M,56,SC,SP,Bicycle,288643,181,288824,1738509,BE3,SK,UP,K405
14SKK_UPK405_ET4BSP,Uttar Pradesh,Kaushambi,SURESH KUMAR KASHYAP,M,57,SC,BSP,Elephant,201191,131,201322,1738509,ET4,SKK,UP,K405
14OD_UPK405_GS28RSMD,Uttar Pradesh,Kaushambi,OMVATI DEVI,F,49,SC,RSMD,Grapes,6555,1,6556,1738509,GS28,OD,UP,K405
14RYP_UPK405_CR68LD,Uttar Pradesh,Kaushambi,RAJENDRA YALLAPPA PATIL,M,33,SC,LD,Cauliflower,6389,0,6389,1738509,CR68,RYP,UP,K405
14SYN_UPK405_CT21BMUP,Uttar Pradesh,Kaushambi,SHRIPAD YESSO NAIK,M,51,SC,BMUP,Cot,7347,3,7350,1738509,CT21,SYN,UP,K405
14S_UPK405_BM26AAAP,Uttar Pradesh,Kaushambi,SUMAN,F,40,SC,AAAP,Broom,3691,2,3693,1738509,BM26,S,UP,K405
14C_UPK405_AH8IND,Uttar Pradesh,Kaushambi,CHHEDDU,M,39,SC,IND,Almirah,3342,0,3342,1738509,AH8,C,UP,K405
14GRK_UPK405_SW89IND,Uttar Pradesh,Kaushambi,GEETA RANI KUSHWAH,F,51,SC,IND,Saw,4958,0,4958,1738509,SW89,GRK,UP,K405
14M_UPK405_AW5IND,Uttar Pradesh,Kaushambi,MOHAN,M,29,SC,IND,Auto- Rickshaw,9182,0,9182,1738509,AW5,M,UP,K405
14NotA_UPK405_NA9NOTA,Uttar Pradesh,Kaushambi,None of the Above,NULL,NULL,,NOTA,NOTA,15169,0,15169,1738509,NA9,NotA,UP,K405
14KMK_UPP406_ET4BSP,Uttar Pradesh,Phulpur,KAPIL MUNI KARWARIYA,M,46,GEN,BSP,Elephant,163578,132,163710,1913275,ET4,KMK,UP,P406
14RP_UPP406_LS19BJP,Uttar Pradesh,Phulpur,RAMESH PRASAD,M,47,GEN,BJP,Lotus,503011,553,503564,1913275,LS19,RP,UP,P406
14AMK_UPP406_HD2INC,Uttar Pradesh,Phulpur,ALAMGIR MOHD. KHAN,M,33,GEN,INC,Hand,58090,37,58127,1913275,HD2,AMK,UP,P406
14MS_UPP406_BE3SP,Uttar Pradesh,Phulpur,MUNNA SINGH,M,55,GEN,SP,Bicycle,195082,174,195256,1913275,BE3,MS,UP,P406
14K_UPP406_CK20NCP,Uttar Pradesh,Phulpur,KUMAR,M,63,GEN,NCP,Clock,2704,2,2706,1913275,CK20,K,UP,P406
14G_UPP406_PR66RaBaP,Uttar Pradesh,Phulpur,GANESH,M,50,GEN,RaBaP,Pressure Cooker,1521,0,1521,1913275,PR66,G,UP,P406
14RK_UPP406_BN34RGD,Uttar Pradesh,Phulpur,RAJESH KUSHWAHA,M,63,GEN,RGD,Batsman,1111,0,1111,1913275,BN34,RK,UP,P406
14KRMN_UPP406_CT21BMUP,Uttar Pradesh,Phulpur,KINJARAPU RAM MOHAN NAIDU,M,54,SC,BMUP,Cot,1304,2,1306,1913275,CT21,KRMN,UP,P406
14PA_UPP406_GR45QED,Uttar Pradesh,Phulpur,PARVEZ AKIL,M,27,GEN,QED,Glass Tumbler,1301,1,1302,1913275,GR45,PA,UP,P406
14SLMBS_UPP406_BM26AAAP,Uttar Pradesh,Phulpur,SHRI LAL MARKAM (BADE SHRI),F,39,GEN,AAAP,Broom,7369,15,7384,1913275,BM26,SLMBS,UP,P406
14K_UPP406_SE11LD,Uttar Pradesh,Phulpur,KUMAR,M,38,GEN,LD,Sewing Machine,1585,0,1585,1913275,SE11,K,UP,P406
14MH_UPP406_HT98IND,Uttar Pradesh,Phulpur,MIJANUL HAQUE,M,50,GEN,IND,Helmet,3392,0,3392,1913275,HT98,MH,UP,P406
14DTB_UPP406_GR7IND,Uttar Pradesh,Phulpur,DR. TITUS BHENGRA,M,46,GEN,IND,Gas Cylinder,2185,2,2187,1913275,GR7,DTB,UP,P406
14K_UPP406_KE82IND,Uttar Pradesh,Phulpur,KUMAR,M,46,GEN,IND,Kettle,3114,0,3114,1913275,KE82,K,UP,P406
14MM_UPP406_PT49IND,Uttar Pradesh,Phulpur,MILAN MUKERJEE,M,71,GEN,IND,Pot,5651,1,5652,1913275,PT49,MM,UP,P406
14NotA_UPP406_NA9NOTA,Uttar Pradesh,Phulpur,None of the Above,NULL,NULL,,NOTA,NOTA,8422,2,8424,1913275,NA9,NotA,UP,P406
14SDV_UPA407_ET4BSP,Uttar Pradesh,Allahabad,SHRUTI DEVI VYRICHERLA,F,54,GEN,BSP,Elephant,161891,182,162073,1666569,ET4,SDV,UP,A407
14BG_UPA407_HD2INC,Uttar Pradesh,Allahabad,BRIJ GOPAL,M,40,GEN,INC,Hand,102414,39,102453,1666569,HD2,BG,UP,A407
14SCG_UPA407_LS19BJP,Uttar Pradesh,Allahabad,SHYAMA CHARAN GUPTA,M,69,GEN,BJP,Lotus,313465,307,313772,1666569,LS19,SCG,UP,A407
14BSE_UPA407_BE3SP,Uttar Pradesh,Allahabad,BIREN SINGH ENGTI,M,70,GEN,SP,Bicycle,251569,194,251763,1666569,BE3,BSE,UP,A407
14PA_UPA407_GR45QED,Uttar Pradesh,Allahabad,PHESAL ANSARI,M,31,GEN,QED,Glass Tumbler,4424,2,4426,1666569,GR45,PA,UP,A407
14AS_UPA407_BM26AAAP,Uttar Pradesh,Allahabad,ADARSH SHASTRI,M,40,GEN,AAAP,Broom,6420,19,6439,1666569,BM26,AS,UP,A407
14NSP_UPA407_FE92BSCP,Uttar Pradesh,Allahabad,NARAMALLI SIVA PRASAD,M,31,GEN,BSCP,FLUTE,1292,1,1293,1666569,FE92,NSP,UP,A407
14CP_UPA407_DP77BKSL,Uttar Pradesh,Allahabad,CHANDRA PRAKASH,M,39,GEN,BKSL,Diesel Pump,1221,0,1221,1666569,DP77,CP,UP,A407
14VD_UPA407_HT98PGSP,Uttar Pradesh,Allahabad,VISHNU DEV,M,27,GEN,PGSP,Helmet,2181,0,2181,1666569,HT98,VD,UP,A407
14MK_UPA407_CT21BMUP,Uttar Pradesh,Allahabad,MAHENDRA KUMAR,M,32,GEN,BMUP,Cot,4188,2,4190,1666569,CT21,MK,UP,A407
14PSGD_UPA407_GS28ssrd,Uttar Pradesh,Allahabad,PARAVASTU SATYA GOPINATH DAS,M,27,GEN,ssrd,Grapes,2115,0,2115,1666569,GS28,PSGD,UP,A407
14RPS_UPA407_SG67kajp,Uttar Pradesh,Allahabad,RAJENDRA PRASAD SINGOR,M,51,GEN,kajp,School Bag,1730,0,1730,1666569,SG67,RPS,UP,A407
14AAK_UPA407_SW89RUC,Uttar Pradesh,Allahabad,AHMED ALI KHAN,M,42,GEN,RUC,Saw,2332,0,2332,1666569,SW89,AAK,UP,A407
14JSBH_UPA407_HL90NAP,Uttar Pradesh,Allahabad,JADHAV SANJAY (BANDU) HARIBHAU,M,39,GEN,NAP,HOCKEY & BALL,3315,0,3315,1666569,HL90,JSBH,UP,A407
14K_UPA407_AW5IND,Uttar Pradesh,Allahabad,KUMAR,M,27,GEN,IND,Auto- Rickshaw,3387,1,3388,1666569,AW5,K,UP,A407
14SDV_UPA407_AH8IND,Uttar Pradesh,Allahabad,SHRUTI DEVI VYRICHERLA,F,42,GEN,IND,Almirah,8320,1,8321,1666569,AH8,SDV,UP,A407
14PT_UPA407_KE24IND,Uttar Pradesh,Allahabad,PARMANAND TOLANI,M,51,SC,IND,Kite,3744,0,3744,1666569,KE24,PT,UP,A407
14BK_UPA407_BT58IND,Uttar Pradesh,Allahabad,BRIJESH KUMAR,M,28,GEN,IND,BUCKET,1438,0,1438,1666569,BT58,BK,UP,A407
14KHCSY_UPA407_RG14IND,Uttar Pradesh,Allahabad,KUMAR HARI CHARAN SINGH YADAV,M,49,GEN,IND,Ring,2592,1,2593,1666569,RG14,KHCSY,UP,A407
14RP_UPA407_CR68IND,Uttar Pradesh,Allahabad,RAMESH PRASAD,M,26,GEN,IND,Cauliflower,4324,0,4324,1666569,CR68,RP,UP,A407
14K_UPA407_CN16IND,Uttar Pradesh,Allahabad,KUMAR,M,45,GEN,IND,Ceiling Fan,1209,3,1212,1666569,CN16,K,UP,A407
14PLV_UPA407_WK40IND,Uttar Pradesh,Allahabad,PROBHU LAL VAISNAVA,M,53,SC,IND,Walking Stick,1711,0,1711,1666569,WK40,PLV,UP,A407
14ARM_UPA407_SE11IND,Uttar Pradesh,Allahabad,ALAGAAPURAM R. MOHANRAJ,M,39,SC,IND,Sewing Machine,1928,0,1928,1666569,SE11,ARM,UP,A407
14NotA_UPA407_NA9NOTA,Uttar Pradesh,Allahabad,None of the Above,NULL,NULL,,NOTA,NOTA,3623,1,3624,1666569,NA9,NotA,UP,A407
14RPAPY_UPB408_ET4BSP,Uttar Pradesh,Barabanki,RAJKISHORE PRASAD ALIAS PAPPU YADAV,M,52,SC,BSP,Elephant,167150,0,167150,1721278,ET4,RPAPY,UP,B408
14DPJB_UPB408_HD2INC,Uttar Pradesh,Barabanki,D. P. JAMAL BASHA.,M,69,SC,INC,Hand,242332,4,242336,1721278,HD2,DPJB,UP,B408
14P_UPB408_LS19BJP,Uttar Pradesh,Barabanki,PRIYANKA,F,28,SC,BJP,Lotus,454211,3,454214,1721278,LS19,P,UP,B408
14RR_UPB408_BE3SP,Uttar Pradesh,Barabanki,RAJRANI RAWAT,F,49,SC,SP,Bicycle,159284,0,159284,1721278,BE3,RR,UP,B408
14KL_UPB408_BW33SHS,Uttar Pradesh,Barabanki,KISHAN LAL,M,38,SC,SHS,Bow & Arrow,3261,0,3261,1721278,BW33,KL,UP,B408
14PK_UPB408_IN44INL,Uttar Pradesh,Barabanki,P.C. KUREEL,M,56,SC,INL,Iron,2560,0,2560,1721278,IN44,PK,UP,B408
14G_UPB408_BM26AAAP,Uttar Pradesh,Barabanki,GAUTAM,M,38,SC,AAAP,Broom,3126,0,3126,1721278,BM26,G,UP,B408
14N_UPB408_HL90NAP,Uttar Pradesh,Barabanki,NITIN,M,25,SC,NAP,HOCKEY & BALL,1315,0,1315,1721278,HL90,N,UP,B408
14BL_UPB408_WE32MwSP,Uttar Pradesh,Barabanki,BABU LAL,M,59,SC,MwSP,Whistle,2035,0,2035,1721278,WE32,BL,UP,B408
14PLV_UPB408_CT21BMUP,Uttar Pradesh,Barabanki,PROBHU LAL VAISNAVA,M,50,SC,BMUP,Cot,2171,0,2171,1721278,CT21,PLV,UP,B408
14RK_UPB408_CN16PECP,Uttar Pradesh,Barabanki,RAJESH KUMAR,M,43,SC,PECP,Ceiling Fan,7980,0,7980,1721278,CN16,RK,UP,B408
14AR_UPB408_AH8IND,Uttar Pradesh,Barabanki,ABHILAKH RAWAT,M,31,SC,IND,Almirah,3038,0,3038,1721278,AH8,AR,UP,B408
14PLV_UPB408_CT23IND,Uttar Pradesh,Barabanki,PROBHU LAL VAISNAVA,M,69,SC,IND,Coconut,7136,0,7136,1721278,CT23,PLV,UP,B408
14MR_UPB408_AR36IND,Uttar Pradesh,Barabanki,MAHESH RAM,M,42,SC,IND,Air Conditioner,3836,0,3836,1721278,AR36,MR,UP,B408
14NotA_UPB408_NA9NOTA,Uttar Pradesh,Barabanki,None of the Above,NULL,NULL,,NOTA,NOTA,8726,0,8726,1721278,NA9,NotA,UP,B408
14K_UPF409_ET4BSP,Uttar Pradesh,Faizabad,KUMAR,M,47,GEN,BSP,Elephant,141814,13,141827,1738701,ET4,K,UP,F409
14NK_UPF409_HD2INC,Uttar Pradesh,Faizabad,NIRMAL KHATRI,M,63,GEN,INC,Hand,129896,21,129917,1738701,HD2,NK,UP,F409
14JLNY_UPF409_BE3SP,Uttar Pradesh,Faizabad,JANGITE LAKSHMI NARASIMHA YADAV,M,80,GEN,SP,Bicycle,208965,21,208986,1738701,BE3,JLNY,UP,F409
14LS_UPF409_LS19BJP,Uttar Pradesh,Faizabad,LALLU SINGH,M,59,GEN,BJP,Lotus,491663,98,491761,1738701,LS19,LS,UP,F409
14MS_UPF409_GR7LPSP,Uttar Pradesh,Faizabad,MUNNA SINGH,M,72,GEN,LPSP,Gas Cylinder,5702,0,5702,1738701,GR7,MS,UP,F409
14NB_UPF409_KE82RUC,Uttar Pradesh,Faizabad,NASREEN BANO,F,42,GEN,RUC,Kettle,2678,0,2678,1738701,KE82,NB,UP,F409
14AMW_UPF409_CN16PECP,Uttar Pradesh,Faizabad,ALI MOHAMMAD WANI,M,47,GEN,PECP,Ceiling Fan,5960,3,5963,1738701,CN16,AMW,UP,F409
14BNTABT_UPF409_BM26AAAP,Uttar Pradesh,Faizabad,BIPIN NATH TIWARI ALIAS BIPIN TIWARI,F,35,GEN,AAAP,Broom,4793,2,4795,1738701,BM26,BNTABT,UP,F409
14NSP_UPF409_BS31ISSP,Uttar Pradesh,Faizabad,NARAMALLI SIVA PRASAD,M,61,GEN,ISSP,Basket containing Fruits,9055,0,9055,1738701,BS31,NSP,UP,F409
